date,open,high,low,close,adjclose,volume,moving_avg,increase_rate_vol,increase_rate_adjclose,AAPL_open,AAPL_high,AAPL_low,AAPL_close,AAPL_adjclose,neg,pos,neu,compound,new_us_cases,new_us_death,new_ca_cases,new_ca_death
2020-05-16,,,,,,,,,,,,,,,0.0415,0.058,0.901,0.12215000000000001,23658.0,1225.0,2046.0,57.0
2020-05-17,,,,,,,,,,,,,,,,,,,19013.0,844.0,1591.0,41.0
2020-05-18,165.556,166.944,160.776,162.726,162.726,58490500.0,128.03879999999998,0.11215584119257682,0.018093772288749553,78.2925,79.125,77.58,78.74,78.5983,0.061,0.10300000000000001,0.836,0.9645,21824.0,846.0,1365.0,32.0
2020-05-19,163.034,164.414,161.216,161.602,161.602,48182500.0,128.83883999999998,-0.1762337473606825,-0.006907316593537573,78.7575,79.63,78.2525,78.285,78.1441,0.0268333333,0.0626666667,0.9103333333,0.58935,20969.0,1520.0,2262.0,102.0
2020-05-20,164.1,165.2,162.36,163.112,163.112,36546500.0,129.51976,-0.24149846936128264,0.009343943763072182,79.17,79.88,79.13,79.8075,79.6639,0.0,0.0,1.0,0.0,23066.0,1477.0,2140.0,106.0
2020-05-21,163.2,166.5,159.2,165.52,165.52,61273000.0,130.29324,0.6765764163462985,0.014762862327725829,79.665,80.2225,78.9675,79.2125,79.0699,0.10350000000000001,0.114,0.782,0.6647000000000001,25732.0,1311.0,2247.0,88.0
2020-05-22,164.434,166.356,162.4,163.376,163.376,49937500.0,131.31856000000002,-0.18499991839798932,-0.012953117448042565,78.9425,79.8075,78.8375,79.7225,79.579,,,,,23795.0,1288.0,2187.0,78.0
2020-05-23,,,,,,,,,,,,,,,0.10550000000000001,0.0665,0.8280000000000001,-0.9121,22269.0,1049.0,2079.0,66.0
2020-05-24,,,,,,,,,,,,,,,0.089,0.095,0.8170000000000001,-0.3291,20031.0,620.0,1848.0,21.0
2020-05-25,,,,,,,,,,,,,,,0.089,0.095,0.8170000000000001,-0.3291,19100.0,510.0,2175.0,19.0
2020-05-26,166.9,166.92,163.142,163.774,163.774,40448500.0,132.40756000000002,-0.19001752190237797,0.002436098325335399,80.875,81.06,79.125,79.1825,79.04,0.0326666667,0.0596666667,0.908,0.4315,18893.0,747.0,2247.0,70.0
2020-05-27,164.172,165.542,157.0,164.046,164.046,57747500.0,133.90820000000002,0.42767964201391895,0.0016608252836225002,79.035,79.6775,78.2725,79.5275,79.3844,0.0357142857,0.0667142857,0.898,0.3149714286,18742.0,1485.0,2717.0,89.0
2020-05-28,162.702,164.95,160.338,161.162,161.162,36278000.0,135.41064000000003,-0.3717823282393177,-0.01758043475610491,79.1925,80.86,78.9075,79.5625,79.4193,0.063,0.0805,0.857,0.3094,22510.0,1200.0,2189.0,95.0
2020-05-29,161.75,167.0,160.842,167.0,167.0,59062500.0,137.30576000000005,0.6280528143778599,0.03622442014867024,79.8125,80.2875,79.1175,79.485,79.3419,0.051000000000000004,0.074,0.8755000000000001,0.308,24548.0,1190.0,2992.0,88.0
2020-05-30,,,,,,,,,,,,,,,0.089,0.095,0.8170000000000001,-0.3291,23397.0,963.0,3705.0,57.0
2020-05-31,,,,,,,,,,,,,,,0.036000000000000004,0.0816666667,0.8826666667,0.5441333333,20634.0,604.0,2423.0,38.0
2020-06-01,171.6,179.8,170.82,179.62,179.62,74697500.0,139.18760000000003,0.26471957671957674,0.07556886227544912,79.4375,80.5875,79.3025,80.4625,80.3177,0.052000000000000005,0.0935,0.855,0.27440000000000003,21896.0,734.0,2304.0,35.0
2020-06-02,178.94,181.732,174.2,176.312,176.312,67828000.0,141.00372000000004,-0.09196425583185515,-0.018416657387818686,80.1875,80.86,79.7325,80.835,80.6895,0.0,0.029500000000000002,0.9705,0.47300000000000003,20786.0,1082.0,2377.0,75.0
2020-06-03,177.624,179.588,176.02,176.592,176.592,39747500.0,142.79840000000002,-0.41399569499321814,0.0015880938336585207,81.165,81.55,80.575,81.28,81.1337,0.0,0.069,0.931,0.8481000000000001,19986.0,989.0,2120.0,61.0
2020-06-04,177.976,179.15,171.688,172.876,172.876,44438500.0,144.23592000000002,0.11802000125794075,-0.021042855848509602,81.0975,81.405,80.195,80.58,80.435,0.0501428571,0.0962857143,0.8537142857000001,0.7108857143,21615.0,1008.0,3094.0,63.0
2020-06-05,175.568,177.304,173.24,177.132,177.132,39059500.0,145.62156000000002,-0.12104368959348313,0.024618801915824058,80.8375,82.9375,80.8075,82.875,82.7258,0.057,0.082,0.861,0.9460000000000001,28707.0,1112.0,3115.0,74.0
2020-06-06,,,,,,,,,,,,,,,,,,,22510.0,728.0,2796.0,67.0
2020-06-07,,,,,,,,,,,,,,,,,,,18615.0,390.0,2507.0,27.0
2020-06-08,183.8,190.0,181.832,189.984,189.984,70873500.0,147.3086,0.8145009536732422,0.07255605988754152,82.5625,83.4,81.83,83.365,83.215,0.0468571429,0.08328571430000001,0.8698571429,0.7825142857,18205.0,722.0,2170.0,44.0
2020-06-09,188.002,190.888,184.786,188.134,188.134,56941000.0,149.01384000000002,-0.19658264372438217,-0.009737662118915396,83.035,86.4025,83.0025,85.9975,85.8427,,,,,18805.0,1030.0,2702.0,79.0
2020-06-10,198.376,205.496,196.5,205.01,205.01,92817000.0,151.10552,0.6300556716601394,0.08970202089999685,86.975,88.6925,86.5225,88.21,88.0512,0.0203333333,0.073,0.9066666667000001,0.7362833333000001,22850.0,929.0,3090.0,105.0
2020-06-11,198.04,203.792,194.4,194.568,194.568,79582500.0,152.90088000000003,-0.14258702608358384,-0.050934100775571825,87.3275,87.765,83.87,83.975,83.8239,0.0258,0.0734,0.9006000000000001,0.6659,23201.0,877.0,2702.0,62.0
2020-06-12,196.0,197.596,182.52,187.056,187.056,83817000.0,154.71576000000002,0.053208934124964656,-0.03860860984334526,86.18,86.95,83.555,84.7,84.5476,0.0675,0.08850000000000001,0.8442500000000001,0.289925,25492.0,779.0,3660.0,46.0
2020-06-13,,,,,,,,,,,,,,,,,,,25334.0,692.0,3212.0,74.0
2020-06-14,,,,,,,,,,,,,,,,,,,19130.0,317.0,2597.0,26.0
2020-06-15,183.558,199.768,181.7,198.18,198.18,78486000.0,156.86148,-0.06360284906403235,0.059468822170900666,83.3125,86.42,83.145,85.7475,85.5932,0.033,0.077,0.8901666667,0.45115000000000005,20117.0,448.0,2108.0,32.0
2020-06-16,202.37,202.576,192.478,196.426,196.426,70255500.0,158.86996000000002,-0.10486583594526412,-0.008850539913210309,87.865,88.3,86.18,88.02,87.8616,0.039,0.078,0.8835000000000001,0.8064,24883.0,769.0,3455.0,87.0
2020-06-17,197.542,201.0,196.514,198.358,198.358,49454000.0,160.77216,-0.29608358064493173,0.00983576512274351,88.7875,88.85,87.7725,87.8975,87.7393,0.060250000000000005,0.07225000000000001,0.86775,-0.0219,25653.0,761.0,4084.0,82.0
2020-06-18,200.6,203.84,198.894,200.792,200.792,48759500.0,162.60620000000003,-0.014043353419339185,0.012270742798374644,87.8525,88.3625,87.305,87.9325,87.7742,0.012750000000000001,0.07775,0.9095000000000001,0.893725,28059.0,727.0,4317.0,70.0
2020-06-19,202.556,203.194,198.268,200.18,200.18,43398500.0,164.41444000000004,-0.10994780504311981,-0.0030479301964221424,88.66,89.14,86.2875,87.43,87.2726,0.025750000000000002,0.059250000000000004,0.9147500000000001,0.635475,30835.0,698.0,3893.0,64.0
2020-06-20,,,,,,,,,,,,,,,0.083,0.0,0.917,-0.36760000000000004,32025.0,546.0,4515.0,71.0
2020-06-21,,,,,,,,,,,,,,,,,,,26379.0,257.0,4230.0,20.0
2020-06-22,199.99,201.776,198.004,198.864,198.864,31812000.0,166.09972000000002,-0.2669792734771939,-0.006574083325007506,87.835,89.865,87.7875,89.7175,89.556,0.0275,0.06975,0.9025000000000001,0.6826,30465.0,360.0,5019.0,65.0
2020-06-23,199.776,202.4,198.802,200.356,200.356,31826500.0,167.50304,0.00045580284169495787,0.007502614852361363,91.0,93.095,90.5675,91.6325,91.4676,0.041,0.0606,0.8982,0.58048,35059.0,833.0,7149.0,52.0
2020-06-24,198.822,200.176,190.628,192.17,192.17,54798000.0,168.50688000000002,0.7217727365560146,-0.04085727405218714,91.25,92.1975,89.63,90.015,89.853,0.0765,0.0745,0.8487500000000001,-0.0053,36980.0,767.0,5349.0,101.0
2020-06-25,190.854,197.196,187.43,197.196,197.196,46272500.0,169.53148000000002,-0.15558049563852697,0.02615392621116725,90.175,91.25,89.3925,91.21,91.0458,0.03225,0.05,0.918,0.066325,41173.0,2466.0,5269.0,79.0
2020-06-26,198.956,199.0,190.974,191.948,191.948,44274500.0,170.38960000000003,-0.0431789940029175,-0.026613115884703494,91.1025,91.33,88.255,88.4075,88.2484,0.053200000000000004,0.0718,0.875,0.2147,45528.0,633.0,6209.0,60.0
2020-06-27,,,,,,,,,,,,,,,,,,,42299.0,511.0,5120.0,33.0
2020-06-28,,,,,,,,,,,,,,,0.053,0.04,0.907,-0.9516,39506.0,271.0,7083.0,31.0
2020-06-29,193.802,202.0,189.704,201.87,201.87,45132000.0,171.41144000000003,0.019367807654518968,0.051691083001646265,88.3125,90.5425,87.82,90.445,90.2822,0.017,0.068,0.915,0.908,39494.0,347.0,9480.0,44.0
2020-06-30,201.3,217.538,200.746,215.962,215.962,84592500.0,172.74524000000002,0.8743352831693698,0.06980730172883531,90.02,91.495,90.0,91.2,91.0359,0.0366,0.07640000000000001,0.887,0.5695600000000001,48385.0,1300.0,7407.0,110.0
